"num","treatment","temp.var","instar","temp.avg","date.hatch","date.died","date.ovp","num.ovp","suc.ovp","date.3","date.4","date.5","date.p5.1","mass.p5.1","date.p5.2","mass.p5.2","date.p5.3","mass.p5.3","date.cull","mass.cull","inst.6","date.wand","mass.wand","date.em","instar.em","bled.em","mass.48em","date.ecl","num.em","num.coc","num.fail.spin","num.unem","num.ecl","load","mongo","left_out","notes","diss.notes","date.hatch.j","date.died.j","date.ovp.j","date.3.j","date.4.j","date.5.j","date.p5.1.j","date.p5.2.j","date.p5.3.j","date.cull.j","date.wand.j","date.em.j","date.ecl.j","died","died.bf5","tt3","tt4","tt5","ttwand","ttem.h","ttcull","ttem.w","ttecl","ps.em","ps.ecl","ttend","end.class","mass","age"
132,"para","10","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20","2/13/20",5091.14,"2/20/20",14848.53,"2/27/20",15803.33,"2/27/20",15803.33,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. molted to 6th 2/12/20. Mass: 3100.97. did not shed fully at molt to 6th. removed cuticle from 4th-6th prolegs after molt to 6th",NA,25,0,29,29,33,37,44,51,58,58,0,0,NA,0,0,4,8,12,NA,NA,33,NA,NA,0,0,33,"cull",15803.33,33
133,"control","0","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8247.77,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,40,0,NA,0,0,4,7,11,15,NA,NA,NA,NA,0,0,15,"wand",30.61,4
133,"control","0","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8247.77,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,40,0,NA,0,0,4,7,11,15,NA,NA,NA,NA,0,0,15,"wand",109.98,7
133,"control","0","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8247.77,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,40,0,NA,0,0,4,7,11,15,NA,NA,NA,NA,0,0,15,"wand",1397.39,11
133,"control","0","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",8247.77,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,40,0,NA,0,0,4,7,11,15,NA,NA,NA,NA,0,0,15,"wand",8247.77,15
134,"control","10","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7811.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",68.85,4
134,"control","10","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7811.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",231.08,6
134,"control","10","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7811.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",1460.73,10
134,"control","10","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7811.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",7811.3,15
135,"para","0","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/16/20",NA,NA,NA,NA,NA,NA,"2/21/20",695.85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,33,47,NA,NA,NA,52,0,0,NA,0,0,4,8,22,NA,NA,27,NA,NA,0,0,27,"cull",58.38,4
135,"para","0","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/16/20",NA,NA,NA,NA,NA,NA,"2/21/20",695.85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,33,47,NA,NA,NA,52,0,0,NA,0,0,4,8,22,NA,NA,27,NA,NA,0,0,27,"cull",207.01,8
135,"para","0","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/16/20",NA,NA,NA,NA,NA,NA,"2/21/20",695.85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,33,47,NA,NA,NA,52,0,0,NA,0,0,4,8,22,NA,NA,27,NA,NA,0,0,27,"cull",583.89,22
135,"para","0","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/16/20",NA,NA,NA,NA,NA,NA,"2/21/20",695.85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,33,47,NA,NA,NA,52,0,0,NA,0,0,4,8,22,NA,NA,27,NA,NA,0,0,27,"cull",695.85,27
136,"para","10","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",4279.83,NA,NA,NA,NA,"2/15/20",4011.74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/15/20 so culled early",NA,25,0,29,29,32,36,43,NA,NA,46,0,0,NA,0,0,4,7,11,NA,NA,21,NA,NA,0,0,21,"cull",66.07,4
136,"para","10","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",4279.83,NA,NA,NA,NA,"2/15/20",4011.74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/15/20 so culled early",NA,25,0,29,29,32,36,43,NA,NA,46,0,0,NA,0,0,4,7,11,NA,NA,21,NA,NA,0,0,21,"cull",167.21,7
136,"para","10","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",4279.83,NA,NA,NA,NA,"2/15/20",4011.74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/15/20 so culled early",NA,25,0,29,29,32,36,43,NA,NA,46,0,0,NA,0,0,4,7,11,NA,NA,21,NA,NA,0,0,21,"cull",1026.58,11
136,"para","10","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",4279.83,NA,NA,NA,NA,"2/15/20",4011.74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/15/20 so culled early",NA,25,0,29,29,32,36,43,NA,NA,46,0,0,NA,0,0,4,7,11,NA,NA,21,NA,NA,0,0,21,"cull",4011.74,21
137,"control","0","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8943.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,34,NA,NA,NA,0,36,0,NA,0,0,3,5,8,10,NA,NA,NA,NA,0,0,10,"wand",47.1,3
137,"control","0","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8943.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,34,NA,NA,NA,0,36,0,NA,0,0,3,5,8,10,NA,NA,NA,NA,0,0,10,"wand",193.69,5
137,"control","0","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8943.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,34,NA,NA,NA,0,36,0,NA,0,0,3,5,8,10,NA,NA,NA,NA,0,0,10,"wand",2944.59,8
137,"control","0","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5/20",8943.84,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,31,34,NA,NA,NA,0,36,0,NA,0,0,3,5,8,10,NA,NA,NA,NA,0,0,10,"wand",8943.84,10
138,"control","10","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6481.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",47.34,3
138,"control","10","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6481.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",136.8,6
138,"control","10","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6481.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",1066.7,12
138,"control","10","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6481.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",6481.8,21
139,"para","0","3",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5,0,2831.43,"2/13/20",71,56,15,71,50,142,NA,1,"was left out at room temperature for 24 hours immediately after wasp emergence","12 immature 2nd instars counted in num unem. at least 2-3 1st instars found. some 2nd instars look stuck in their cuticle",26,0,29,29,32,36,NA,NA,NA,0,0,40,44,0,0,3,6,10,NA,14,NA,11,15,0.5,0.352112676056338,14,"em",44.68,3
139,"para","0","4",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5,0,2831.43,"2/13/20",71,56,15,71,50,142,NA,1,"was left out at room temperature for 24 hours immediately after wasp emergence","12 immature 2nd instars counted in num unem. at least 2-3 1st instars found. some 2nd instars look stuck in their cuticle",26,0,29,29,32,36,NA,NA,NA,0,0,40,44,0,0,3,6,10,NA,14,NA,11,15,0.5,0.352112676056338,14,"em",123.04,6
139,"para","0","5",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5,0,2831.43,"2/13/20",71,56,15,71,50,142,NA,1,"was left out at room temperature for 24 hours immediately after wasp emergence","12 immature 2nd instars counted in num unem. at least 2-3 1st instars found. some 2nd instars look stuck in their cuticle",26,0,29,29,32,36,NA,NA,NA,0,0,40,44,0,0,3,6,10,NA,14,NA,11,15,0.5,0.352112676056338,14,"em",1156.64,10
139,"para","0","end",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5,0,2831.43,"2/13/20",71,56,15,71,50,142,NA,1,"was left out at room temperature for 24 hours immediately after wasp emergence","12 immature 2nd instars counted in num unem. at least 2-3 1st instars found. some 2nd instars look stuck in their cuticle",26,0,29,29,32,36,NA,NA,NA,0,0,40,44,0,0,3,6,10,NA,14,NA,11,15,0.5,0.352112676056338,14,"em",2831.43,14
14,"control","10","3",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/30/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",9190.56,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,23,0,NA,27,30,34,NA,NA,NA,0,39,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",31.92,4
14,"control","10","4",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/30/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",9190.56,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,23,0,NA,27,30,34,NA,NA,NA,0,39,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",205.9,7
14,"control","10","5",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/30/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",9190.56,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,23,0,NA,27,30,34,NA,NA,NA,0,39,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",1490.47,11
14,"control","10","end",30,"1/23/20",NA,NA,NA,NA,"1/27/20","1/30/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",9190.56,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,23,0,NA,27,30,34,NA,NA,NA,0,39,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",9190.56,16
140,"para","10","3",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/2/20","2/6/20","2/13/20",5985.67,"2/20/20",7963.78,"2/27/20",8201.68,"2/27/20",8201.68,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,26,0,29,29,33,37,44,51,58,58,0,0,NA,0,0,3,7,11,NA,NA,32,NA,NA,0,0,32,"cull",52.73,3
140,"para","10","4",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/2/20","2/6/20","2/13/20",5985.67,"2/20/20",7963.78,"2/27/20",8201.68,"2/27/20",8201.68,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,26,0,29,29,33,37,44,51,58,58,0,0,NA,0,0,3,7,11,NA,NA,32,NA,NA,0,0,32,"cull",170.33,7
140,"para","10","5",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/2/20","2/6/20","2/13/20",5985.67,"2/20/20",7963.78,"2/27/20",8201.68,"2/27/20",8201.68,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,26,0,29,29,33,37,44,51,58,58,0,0,NA,0,0,3,7,11,NA,NA,32,NA,NA,0,0,32,"cull",1016.5,11
140,"para","10","end",30,"1/26/20",NA,"1/29/20",2,NA,"1/29/20","2/2/20","2/6/20","2/13/20",5985.67,"2/20/20",7963.78,"2/27/20",8201.68,"2/27/20",8201.68,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,26,0,29,29,33,37,44,51,58,58,0,0,NA,0,0,3,7,11,NA,NA,32,NA,NA,0,0,32,"cull",8201.68,32
141,"control","0","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",12684.45,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,39,0,NA,0,0,3,6,9,13,NA,NA,NA,NA,0,0,13,"wand",54.56,3
141,"control","0","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",12684.45,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,39,0,NA,0,0,3,6,9,13,NA,NA,NA,NA,0,0,13,"wand",367.32,6
141,"control","0","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",12684.45,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,39,0,NA,0,0,3,6,9,13,NA,NA,NA,NA,0,0,13,"wand",1758.95,9
141,"control","0","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",12684.45,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,39,0,NA,0,0,3,6,9,13,NA,NA,NA,NA,0,0,13,"wand",12684.45,13
142,"control","10","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/17/20",6580.15,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. molted to 6th 2/10/20. Mass: 1500.85. removed cuticle from all prolegs at molt to 6th",NA,26,0,NA,29,32,36,NA,NA,NA,0,48,0,NA,0,0,3,6,10,22,NA,NA,NA,NA,0,0,22,"wand",43.88,3
142,"control","10","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/17/20",6580.15,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. molted to 6th 2/10/20. Mass: 1500.85. removed cuticle from all prolegs at molt to 6th",NA,26,0,NA,29,32,36,NA,NA,NA,0,48,0,NA,0,0,3,6,10,22,NA,NA,NA,NA,0,0,22,"wand",104.87,6
142,"control","10","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/17/20",6580.15,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. molted to 6th 2/10/20. Mass: 1500.85. removed cuticle from all prolegs at molt to 6th",NA,26,0,NA,29,32,36,NA,NA,NA,0,48,0,NA,0,0,3,6,10,22,NA,NA,NA,NA,0,0,22,"wand",454.76,10
142,"control","10","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/17/20",6580.15,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. molted to 6th 2/10/20. Mass: 1500.85. removed cuticle from all prolegs at molt to 6th",NA,26,0,NA,29,32,36,NA,NA,NA,0,48,0,NA,0,0,3,6,10,22,NA,NA,NA,NA,0,0,22,"wand",6580.15,22
143,"para","0","3",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3886.85,"2/14/20",101,68,33,103,45,204,NA,NA,NA,"12 immature 2nds counted in num unem. some 2d instars look stuck in their cuticle",26,0,29,29,33,37,NA,NA,NA,0,0,41,45,0,0,3,7,11,NA,15,NA,12,16,0.495098039215686,0.220588235294118,15,"em",50.23,3
143,"para","0","4",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3886.85,"2/14/20",101,68,33,103,45,204,NA,NA,NA,"12 immature 2nds counted in num unem. some 2d instars look stuck in their cuticle",26,0,29,29,33,37,NA,NA,NA,0,0,41,45,0,0,3,7,11,NA,15,NA,12,16,0.495098039215686,0.220588235294118,15,"em",157.22,7
143,"para","0","5",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3886.85,"2/14/20",101,68,33,103,45,204,NA,NA,NA,"12 immature 2nds counted in num unem. some 2d instars look stuck in their cuticle",26,0,29,29,33,37,NA,NA,NA,0,0,41,45,0,0,3,7,11,NA,15,NA,12,16,0.495098039215686,0.220588235294118,15,"em",1978.36,11
143,"para","0","end",30,"1/26/20",NA,"1/29/20",3,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3886.85,"2/14/20",101,68,33,103,45,204,NA,NA,NA,"12 immature 2nds counted in num unem. some 2d instars look stuck in their cuticle",26,0,29,29,33,37,NA,NA,NA,0,0,41,45,0,0,3,7,11,NA,15,NA,12,16,0.495098039215686,0.220588235294118,15,"em",3886.85,15
145,"control","0","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",9070.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",39.69,3
145,"control","0","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",9070.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",392.38,6
145,"control","0","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",9070.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",2150.85,9
145,"control","0","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",9070.8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,26,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,3,6,9,12,NA,NA,NA,NA,0,0,12,"wand",9070.8,12
146,"control","10","3",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6658.26,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",49.95,3
146,"control","10","4",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6658.26,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",147.56,6
146,"control","10","5",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6658.26,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",900.13,12
146,"control","10","end",30,"1/26/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/20",6658.26,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th. cuticle removed from 4th-6th prolegs 4 days after molt to 5th 2/11/20",NA,26,0,NA,29,32,38,NA,NA,NA,0,47,0,NA,0,0,3,6,12,21,NA,NA,NA,NA,0,0,21,"wand",6658.26,21
147,"para","0","3",30,"1/26/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",5,0,3327.62,"2/14/20",78,55,23,96,44,174,NA,1,"was left out at room temperature for 24 hours immediately after wasp emergence","17 immature 2nd instars, counted in num unem. even mature 2nds looked small and underdeveloped. some 2nd instars looked stuck in cuticle",26,0,29,29,32,36,NA,NA,NA,0,0,40,45,0,0,3,6,10,NA,14,NA,11,16,0.448275862068966,0.252873563218391,14,"em",47.01,3
