"bug.id","temp.avg","temp.var","treatment","instar","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","ttecl","ttem.w","ps.em","ps.ecl","tt3","tt4","tt5","ttwand","ttem.h","diet","ttend","died","died.bf5","date.cull.j","mass.cull","left_out","ttcull","mongo","end.class","expt","keep","keep2","mass","age"
"28.0_p_79",28,0,"para","4",NA,1615.51,1,1,4,0,51,33,18,25,23,74,104,0,109,113,0,0,109,119,124,15,10,0.689189189189189,0.337837837837838,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,334.06,9
"28.0_p_79",28,0,"para","5",NA,1615.51,1,1,4,0,51,33,18,25,23,74,104,0,109,113,0,0,109,119,124,15,10,0.689189189189189,0.337837837837838,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,NA
"28.0_p_79",28,0,"para","end",NA,1615.51,1,1,4,0,51,33,18,25,23,74,104,0,109,113,0,0,109,119,124,15,10,0.689189189189189,0.337837837837838,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,1615.51,15
"28.0_p_82",28,0,"para","3",NA,1540.16,1,1,4,0,59,55,4,43,37,96,104,0,109,113,0,0,109,119,124,15,10,0.614583333333333,0.447916666666667,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,99.09,5
"28.0_p_82",28,0,"para","4",NA,1540.16,1,1,4,0,59,55,4,43,37,96,104,0,109,113,0,0,109,119,124,15,10,0.614583333333333,0.447916666666667,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,313.77,9
"28.0_p_82",28,0,"para","5",NA,1540.16,1,1,4,0,59,55,4,43,37,96,104,0,109,113,0,0,109,119,124,15,10,0.614583333333333,0.447916666666667,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,NA
"28.0_p_82",28,0,"para","end",NA,1540.16,1,1,4,0,59,55,4,43,37,96,104,0,109,113,0,0,109,119,124,15,10,0.614583333333333,0.447916666666667,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,1540.16,15
"28.0_p_84",28,0,"para","3",NA,1795.08,1,1,4,1,79,73,6,68,46,125,104,0,109,113,0,0,109,119,124,15,10,0.632,0.544,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,80.07,5
"28.0_p_84",28,0,"para","4",NA,1795.08,1,1,4,1,79,73,6,68,46,125,104,0,109,113,0,0,109,119,124,15,10,0.632,0.544,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,355.98,9
"28.0_p_84",28,0,"para","5",NA,1795.08,1,1,4,1,79,73,6,68,46,125,104,0,109,113,0,0,109,119,124,15,10,0.632,0.544,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,NA
"28.0_p_84",28,0,"para","end",NA,1795.08,1,1,4,1,79,73,6,68,46,125,104,0,109,113,0,0,109,119,124,15,10,0.632,0.544,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,1795.08,15
"28.0_p_86",28,0,"para","3",NA,2136.46,1,1,4,0,99,90,9,82,72,171,104,0,109,113,0,0,109,119,124,15,10,0.578947368421053,0.47953216374269,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,83.59,5
"28.0_p_86",28,0,"para","4",NA,2136.46,1,1,4,0,99,90,9,82,72,171,104,0,109,113,0,0,109,119,124,15,10,0.578947368421053,0.47953216374269,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,322.4,9
"28.0_p_86",28,0,"para","5",NA,2136.46,1,1,4,0,99,90,9,82,72,171,104,0,109,113,0,0,109,119,124,15,10,0.578947368421053,0.47953216374269,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,NA
"28.0_p_86",28,0,"para","end",NA,2136.46,1,1,4,0,99,90,9,82,72,171,104,0,109,113,0,0,109,119,124,15,10,0.578947368421053,0.47953216374269,5,9,NA,NA,15,"col",15,0,0,NA,NA,NA,NA,0,"em","orig",1,1,2136.46,15
"28.0_p_89",28,0,"para","3",NA,1015.98,1,1,4,0,15,11,4,7,16,31,104,0,109,112,0,0,109,121,126,17,12,0.483870967741935,0.225806451612903,5,8,NA,NA,17,"col",17,0,0,NA,NA,NA,NA,0,"em","orig",1,1,86.67,5
"28.0_p_89",28,0,"para","4",NA,1015.98,1,1,4,0,15,11,4,7,16,31,104,0,109,112,0,0,109,121,126,17,12,0.483870967741935,0.225806451612903,5,8,NA,NA,17,"col",17,0,0,NA,NA,NA,NA,0,"em","orig",1,1,291.53,8
"28.0_p_89",28,0,"para","5",NA,1015.98,1,1,4,0,15,11,4,7,16,31,104,0,109,112,0,0,109,121,126,17,12,0.483870967741935,0.225806451612903,5,8,NA,NA,17,"col",17,0,0,NA,NA,NA,NA,0,"em","orig",1,1,NA,NA
"28.0_p_89",28,0,"para","end",NA,1015.98,1,1,4,0,15,11,4,7,16,31,104,0,109,112,0,0,109,121,126,17,12,0.483870967741935,0.225806451612903,5,8,NA,NA,17,"col",17,0,0,NA,NA,NA,NA,0,"em","orig",1,1,1015.98,17
"28.10_c_15",28,10,"control","3",5863.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,79,83,88,95,NA,0,NA,NA,NA,NA,NA,6,10,15,22,NA,"col",22,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,43.5,6
"28.10_c_15",28,10,"control","4",5863.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,79,83,88,95,NA,0,NA,NA,NA,NA,NA,6,10,15,22,NA,"col",22,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,305,10
"28.10_c_15",28,10,"control","5",5863.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,79,83,88,95,NA,0,NA,NA,NA,NA,NA,6,10,15,22,NA,"col",22,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,915.83,15
"28.10_c_15",28,10,"control","end",5863.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,79,83,88,95,NA,0,NA,NA,NA,NA,NA,6,10,15,22,NA,"col",22,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,5863.89,22
"28.10_c_18",28,10,"control","3",5882.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,99,NA,0,NA,NA,NA,NA,NA,6,9,13,21,NA,"col",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,82.03,6
"28.10_c_18",28,10,"control","4",5882.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,99,NA,0,NA,NA,NA,NA,NA,6,9,13,21,NA,"col",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,309.18,9
"28.10_c_18",28,10,"control","5",5882.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,99,NA,0,NA,NA,NA,NA,NA,6,9,13,21,NA,"col",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,868.23,13
"28.10_c_18",28,10,"control","end",5882.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,99,NA,0,NA,NA,NA,NA,NA,6,9,13,21,NA,"col",21,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,5882.13,21
"28.10_c_19",28,10,"control","3",8189.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,86,91,97,NA,0,NA,NA,NA,NA,NA,6,8,13,19,NA,"col",19,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,113.98,6
"28.10_c_19",28,10,"control","4",8189.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,86,91,97,NA,0,NA,NA,NA,NA,NA,6,8,13,19,NA,"col",19,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,173.1,8
"28.10_c_19",28,10,"control","5",8189.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,86,91,97,NA,0,NA,NA,NA,NA,NA,6,8,13,19,NA,"col",19,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1477.12,13
"28.10_c_19",28,10,"control","end",8189.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,86,91,97,NA,0,NA,NA,NA,NA,NA,6,8,13,19,NA,"col",19,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,8189.69,19
"28.10_c_20",28,10,"control","3",6192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,96,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,74.32,6
"28.10_c_20",28,10,"control","4",6192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,96,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,217.01,9
"28.10_c_20",28,10,"control","5",6192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,96,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,998.59,13
"28.10_c_20",28,10,"control","end",6192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,84,87,91,96,NA,0,NA,NA,NA,NA,NA,6,9,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6192.1,18
"28.10_c_22",28,10,"control","3",6553.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,92,98,NA,0,NA,NA,NA,NA,NA,7,10,14,20,NA,"col",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,77.88,7
"28.10_c_22",28,10,"control","4",6553.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,92,98,NA,0,NA,NA,NA,NA,NA,7,10,14,20,NA,"col",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,220.92,10
"28.10_c_22",28,10,"control","5",6553.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,92,98,NA,0,NA,NA,NA,NA,NA,7,10,14,20,NA,"col",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1084.93,14
"28.10_c_22",28,10,"control","end",6553.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,92,98,NA,0,NA,NA,NA,NA,NA,7,10,14,20,NA,"col",20,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6553.23,20
"28.10_c_23",28,10,"control","3",8591.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,97,102,NA,0,NA,NA,NA,NA,NA,7,10,19,24,NA,"col",24,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,56.75,7
"28.10_c_23",28,10,"control","4",8591.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,97,102,NA,0,NA,NA,NA,NA,NA,7,10,19,24,NA,"col",24,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,187.25,10
"28.10_c_23",28,10,"control","5",8591.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,97,102,NA,0,NA,NA,NA,NA,NA,7,10,19,24,NA,"col",24,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1259.62,19
"28.10_c_23",28,10,"control","end",8591.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,85,88,97,102,NA,0,NA,NA,NA,NA,NA,7,10,19,24,NA,"col",24,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,8591.47,24
"28.10_c_25",28,10,"control","3",7568.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,94,98,101,106,NA,0,NA,NA,NA,NA,NA,6,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,37.76,6
"28.10_c_25",28,10,"control","4",7568.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,94,98,101,106,NA,0,NA,NA,NA,NA,NA,6,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,349.14,10
"28.10_c_25",28,10,"control","5",7568.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,94,98,101,106,NA,0,NA,NA,NA,NA,NA,6,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1003.49,13
"28.10_c_25",28,10,"control","end",7568.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,94,98,101,106,NA,0,NA,NA,NA,NA,NA,6,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7568.71,18
"28.10_c_26",28,10,"control","3",9506.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,95,98,101,106,NA,0,NA,NA,NA,NA,NA,7,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,94.01,7
"28.10_c_26",28,10,"control","4",9506.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,95,98,101,106,NA,0,NA,NA,NA,NA,NA,7,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,689.6,10
"28.10_c_26",28,10,"control","5",9506.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,95,98,101,106,NA,0,NA,NA,NA,NA,NA,7,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1143.33,13
"28.10_c_26",28,10,"control","end",9506.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,95,98,101,106,NA,0,NA,NA,NA,NA,NA,7,10,13,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,9506.4,18
"28.10_c_29",28,10,"control","3",5170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,83,92,99,NA,0,NA,NA,NA,NA,NA,7,10,19,26,NA,"col",26,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,128.16,7
"28.10_c_29",28,10,"control","4",5170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,83,92,99,NA,0,NA,NA,NA,NA,NA,7,10,19,26,NA,"col",26,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,147.86,10
"28.10_c_29",28,10,"control","5",5170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,83,92,99,NA,0,NA,NA,NA,NA,NA,7,10,19,26,NA,"col",26,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,817.96,19
"28.10_c_29",28,10,"control","end",5170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,83,92,99,NA,0,NA,NA,NA,NA,NA,7,10,19,26,NA,"col",26,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,5170.47,26
"28.10_c_35",28,10,"control","3",6799.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,91,95,102,NA,0,NA,NA,NA,NA,NA,7,18,22,29,NA,"col",29,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,35.46,7
"28.10_c_35",28,10,"control","4",6799.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,91,95,102,NA,0,NA,NA,NA,NA,NA,7,18,22,29,NA,"col",29,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,264.61,18
"28.10_c_35",28,10,"control","5",6799.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,91,95,102,NA,0,NA,NA,NA,NA,NA,7,18,22,29,NA,"col",29,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1026.77,22
"28.10_c_35",28,10,"control","end",6799.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,80,91,95,102,NA,0,NA,NA,NA,NA,NA,7,18,22,29,NA,"col",29,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6799.43,29
"28.10_c_39",28,10,"control","3",7868.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,28.22,4
"28.10_c_39",28,10,"control","4",7868.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,400.89,8
"28.10_c_39",28,10,"control","5",7868.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1085.04,12
"28.10_c_39",28,10,"control","end",7868.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7868.77,18
"28.10_c_40",28,10,"control","3",6545.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,23.54,4
"28.10_c_40",28,10,"control","4",6545.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,270.61,8
"28.10_c_40",28,10,"control","5",6545.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,591.97,12
"28.10_c_40",28,10,"control","end",6545.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,98,102,106,112,NA,0,NA,NA,NA,NA,NA,4,8,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,6545.47,18
"28.10_c_52",28,10,"control","3",8694.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,106,110,115,NA,0,NA,NA,NA,NA,NA,6,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,182.57,6
"28.10_c_52",28,10,"control","4",8694.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,106,110,115,NA,0,NA,NA,NA,NA,NA,6,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,174.96,7
"28.10_c_52",28,10,"control","5",8694.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,106,110,115,NA,0,NA,NA,NA,NA,NA,6,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1309.71,11
"28.10_c_52",28,10,"control","end",8694.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,106,110,115,NA,0,NA,NA,NA,NA,NA,6,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,8694.71,16
"28.10_c_56",28,10,"control","3",8532.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,108,111,117,NA,0,NA,NA,NA,NA,NA,6,9,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,92.42,6
"28.10_c_56",28,10,"control","4",8532.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,108,111,117,NA,0,NA,NA,NA,NA,NA,6,9,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,319.05,9
"28.10_c_56",28,10,"control","5",8532.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,108,111,117,NA,0,NA,NA,NA,NA,NA,6,9,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1193.78,12
"28.10_c_56",28,10,"control","end",8532.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,105,108,111,117,NA,0,NA,NA,NA,NA,NA,6,9,12,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,8532.07,18
"28.10_c_63",28,10,"control","3",7047.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,122,NA,0,NA,NA,NA,NA,NA,5,7,11,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,94.66,5
"28.10_c_63",28,10,"control","4",7047.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,122,NA,0,NA,NA,NA,NA,NA,5,7,11,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,217.96,7
"28.10_c_63",28,10,"control","5",7047.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,122,NA,0,NA,NA,NA,NA,NA,5,7,11,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1551.46,11
"28.10_c_63",28,10,"control","end",7047.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,122,NA,0,NA,NA,NA,NA,NA,5,7,11,18,NA,"col",18,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7047.88,18
"28.10_c_64",28,10,"control","3",7005.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,101.48,5
"28.10_c_64",28,10,"control","4",7005.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,158.49,7
"28.10_c_64",28,10,"control","5",7005.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,931.62,11
"28.10_c_64",28,10,"control","end",7005.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7005.66,17
"28.10_c_65",28,10,"control","3",9689.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,153.65,5
"28.10_c_65",28,10,"control","4",9689.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,332.42,7
"28.10_c_65",28,10,"control","5",9689.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1790.09,11
"28.10_c_65",28,10,"control","end",9689.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,9689.73,16
"28.10_c_66",28,10,"control","3",7872.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,87.21,5
"28.10_c_66",28,10,"control","4",7872.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,197.32,7
"28.10_c_66",28,10,"control","5",7872.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1077.43,11
"28.10_c_66",28,10,"control","end",7872.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,120,NA,0,NA,NA,NA,NA,NA,5,7,11,16,NA,"col",16,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7872.19,16
"28.10_c_67",28,10,"control","3",7635.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,114.21,5
"28.10_c_67",28,10,"control","4",7635.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,256.34,7
"28.10_c_67",28,10,"control","5",7635.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1424.28,11
"28.10_c_67",28,10,"control","end",7635.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,7635.83,17
"28.10_c_68",28,10,"control","3",8780.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,81.06,5
"28.10_c_68",28,10,"control","4",8780.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,183.43,7
"28.10_c_68",28,10,"control","5",8780.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,1448.53,11
"28.10_c_68",28,10,"control","end",8780.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,109,111,115,121,NA,0,NA,NA,NA,NA,NA,5,7,11,17,NA,"col",17,0,0,NA,NA,NA,NA,0,"wand","orig",1,1,8780.27,17
